,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_fellow_want,sinc_fellow_want,intel_fellow_want,fun_fellow_want,amb_fellow_want,shar_fellow_want,attr_o_want,sinc_o_want,intel_o_want,fun_o_want,amb_o_want,shar_o_want,attr_self,sinc_self,fun_self,intel_self,amb_self,attr_perceived,sinc_perceived,intel_perceived,fun_perceived,amb_perceived,dec,attr,sinc,intel,fun,amb,shar,like,prob,age_diff
2434,176,3.0,8,7,190.0,0,-0.34,25.0,15.56,20.0,20.0,20.0,13.33,11.11,1,9.0,,8.0,7.0,9.0,3.0,7.0,5.0,28.0,1.0,2.0,6,3.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,7.0,,5,1,2,3,4,6,3,1,4,2,5,6,2,1,4,3,6,5,6.0,9.0,7.0,8.0,6.0,5,4,2,1,3,0,8.0,7.0,6.0,8.0,6.0,2.0,7.0,2.0,0-4
2435,176,3.0,8,8,191.0,1,0.32,28.0,20.45,20.45,20.45,18.18,18.18,2.27,1,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,28.0,1.0,2.0,6,3.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,7.0,,6,1,2,3,4,5,2,1,3,4,5,6,2,1,4,3,6,5,6.0,9.0,7.0,8.0,6.0,2,4,1,3,5,1,8.0,6.0,7.0,8.0,7.0,6.0,5.0,5.0,0-4
2436,176,3.0,8,9,192.0,0,-0.47,24.0,19.57,19.57,15.22,17.39,15.22,13.04,0,7.0,8.0,9.0,3.0,9.0,3.0,5.0,2.0,28.0,1.0,2.0,6,3.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,7.0,,5,1,2,3,4,6,3,1,4,2,5,6,3,1,4,2,6,5,6.0,9.0,7.0,8.0,6.0,2,5,4,3,1,1,8.0,7.0,9.0,6.0,7.0,7.0,7.0,4.0,0-4
2437,176,3.0,8,10,193.0,0,0.4,25.0,20.93,16.28,23.26,16.28,11.63,11.63,0,6.0,9.0,9.0,3.0,9.0,6.0,5.0,7.0,28.0,1.0,2.0,6,3.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,7.0,,5,1,2,3,4,6,4,1,3,2,5,6,1,3,4,2,6,5,6.0,9.0,7.0,8.0,6.0,5,3,2,4,1,1,7.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,0-4
2438,177,4.0,8,1,184.0,0,0.07,34.0,16.67,16.67,16.67,16.67,16.67,16.67,0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,5,4,3,2,1,6,1,2,6,5,4,3,1,4,5,2,6,3,9.0,9.0,8.0,9.0,9.0,2,4,5,1,3,1,5.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,10-14
2439,177,4.0,8,2,185.0,0,0.31,25.0,16.98,15.09,16.98,16.98,18.87,15.09,0,2.0,9.0,9.0,8.0,9.0,5.0,6.0,10.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,6,2,4,3,1,5,1,2,6,5,4,3,1,4,3,2,6,5,9.0,9.0,8.0,9.0,9.0,5,2,3,4,1,0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,0-4
2440,177,4.0,8,3,186.0,0,-0.06,24.0,19.44,19.44,22.22,16.67,11.11,11.11,0,5.0,5.0,7.0,8.0,5.0,2.0,4.0,2.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,5,4,2,3,1,6,1,2,6,3,4,5,1,3,4,2,6,5,9.0,9.0,8.0,9.0,9.0,3,2,5,4,1,0,2.0,6.0,7.0,2.0,4.0,2.0,3.0,5.0,0-4
2441,177,4.0,8,4,187.0,0,0.14,26.0,16.98,16.98,18.87,16.98,13.21,16.98,0,4.0,,,,,,5.0,9.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,5,4,2,3,1,6,1,2,6,5,4,3,1,4,3,2,6,5,9.0,9.0,8.0,9.0,9.0,1,3,4,2,5,0,4.0,6.0,7.0,5.0,,4.0,4.0,5.0,0-4
2442,177,4.0,8,5,188.0,0,-0.13,21.0,15.56,11.11,22.22,15.56,20.0,15.56,0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,5,2,3,4,1,6,1,2,6,5,3,4,1,4,3,2,6,5,9.0,9.0,8.0,9.0,9.0,5,4,2,1,3,0,1.0,6.0,6.0,3.0,4.0,2.0,3.0,5.0,0-4
2443,177,4.0,8,6,189.0,0,0.05,27.0,16.98,16.98,16.98,16.98,16.98,15.09,0,5.0,6.0,6.0,5.0,9.0,5.0,5.0,7.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,5,3,4,2,1,6,1,2,6,3,5,4,1,5,4,2,6,3,9.0,9.0,8.0,9.0,9.0,4,3,5,1,2,0,4.0,6.0,6.0,3.0,5.0,4.0,5.0,4.0,5-9
2444,177,4.0,8,7,190.0,0,-0.03,25.0,15.56,20.0,20.0,20.0,13.33,11.11,0,5.0,,5.0,8.0,5.0,,4.0,5.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,6,2,4,3,1,5,1,2,6,3,4,5,1,5,3,2,6,4,9.0,9.0,8.0,9.0,9.0,3,4,5,2,1,1,6.0,7.0,7.0,8.0,8.0,3.0,7.0,5.0,0-4
2445,177,4.0,8,8,191.0,0,0.14,28.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,6,3,4,2,1,5,1,2,6,3,4,5,1,3,4,2,6,5,9.0,9.0,8.0,9.0,9.0,2,3,1,5,4,1,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,5-9
2446,177,4.0,8,9,192.0,0,0.07,24.0,19.57,19.57,15.22,17.39,15.22,13.04,0,6.0,8.0,6.0,7.0,9.0,4.0,6.0,8.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,6,2,4,3,1,5,1,2,6,3,5,4,1,3,5,2,6,4,9.0,9.0,8.0,9.0,9.0,5,2,3,4,1,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,0-4
2447,177,4.0,8,10,193.0,0,0.58,25.0,20.93,16.28,23.26,16.28,11.63,11.63,0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,22.0,3.0,2.0,5,2.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,6,3,2,4,1,5,1,2,6,3,5,4,1,5,4,2,6,3,9.0,9.0,8.0,9.0,9.0,2,3,1,5,4,0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0-4
2448,178,5.0,8,1,184.0,0,0.64,34.0,16.67,16.67,16.67,16.67,16.67,16.67,1,8.0,10.0,10.0,8.0,9.0,7.0,8.0,6.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,3,4,1,6,2,2,5,4,1,6,3,1,6,5,4,3,2,9.0,9.0,7.0,8.0,7.0,4,3,1,2,5,0,5.0,7.0,7.0,5.0,,4.0,7.0,2.0,0-4
2449,178,5.0,8,2,185.0,0,0.4,25.0,16.98,15.09,16.98,16.98,18.87,15.09,0,3.0,7.0,7.0,6.0,8.0,9.0,7.0,9.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,2,1,3,6,4,1,5,4,2,6,3,1,6,5,3,2,4,9.0,9.0,7.0,8.0,7.0,2,4,5,3,1,1,7.0,7.0,7.0,6.0,,,5.0,6.0,10-14
2450,178,5.0,8,3,186.0,1,0.51,24.0,19.44,19.44,22.22,16.67,11.11,11.11,1,5.0,6.0,6.0,2.0,,5.0,3.0,3.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,3,4,1,6,2,2,5,4,1,6,3,1,5,6,4,2,3,9.0,9.0,7.0,8.0,7.0,1,2,3,4,5,1,5.0,7.0,7.0,5.0,,,6.0,7.0,10-14
2451,178,5.0,8,4,187.0,0,0.41,26.0,16.98,16.98,18.87,16.98,13.21,16.98,0,,,,,,,,,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,3,1,4,6,2,2,5,4,1,6,3,1,5,6,4,2,3,9.0,9.0,7.0,8.0,7.0,5,2,4,1,3,0,4.0,7.0,7.0,5.0,,,4.0,5.0,5-9
2452,178,5.0,8,5,188.0,0,0.41,21.0,15.56,11.11,22.22,15.56,20.0,15.56,1,5.0,5.0,6.0,5.0,5.0,5.0,3.0,1.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,6,4,2,1,5,3,2,6,4,1,5,3,1,6,5,3,2,4,9.0,9.0,7.0,8.0,7.0,4,5,2,3,1,0,5.0,6.0,7.0,5.0,,,5.0,6.0,10-14
2453,178,5.0,8,6,189.0,0,-0.02,27.0,16.98,16.98,16.98,16.98,16.98,15.09,0,5.0,8.0,8.0,5.0,5.0,6.0,6.0,5.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,1,4,2,6,3,2,5,4,1,6,3,1,6,5,2,4,3,9.0,9.0,7.0,8.0,7.0,4,2,5,1,3,1,7.0,7.0,7.0,5.0,,,6.0,6.0,5-9
2454,178,5.0,8,7,190.0,0,0.01,25.0,15.56,20.0,20.0,20.0,13.33,11.11,0,3.0,9.0,8.0,9.0,,9.0,5.0,5.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,6,3,1,4,5,2,2,6,4,1,5,3,1,5,6,4,2,3,9.0,9.0,7.0,8.0,7.0,5,3,1,2,4,1,7.0,5.0,7.0,7.0,5.0,,6.0,5.0,10-14
2455,178,5.0,8,8,191.0,0,0.51,28.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,8.0,7.0,7.0,5.0,5.0,6.0,7.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,6,4,3,1,5,2,2,6,4,1,5,3,1,5,6,2,3,4,9.0,9.0,7.0,8.0,7.0,2,4,3,5,1,1,8.0,7.0,7.0,7.0,7.0,,7.0,7.0,5-9
2456,178,5.0,8,9,192.0,0,-0.11,24.0,19.57,19.57,15.22,17.39,15.22,13.04,0,4.0,7.0,6.0,6.0,6.0,4.0,5.0,4.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,5,2,4,1,6,3,2,6,4,1,5,3,1,5,6,4,3,2,9.0,9.0,7.0,8.0,7.0,4,3,5,1,2,0,6.0,6.0,7.0,5.0,,,5.0,4.0,10-14
2457,178,5.0,8,10,193.0,0,0.27,25.0,20.93,16.28,23.26,16.28,11.63,11.63,0,3.0,9.0,9.0,6.0,10.0,9.0,8.0,8.0,35.0,5.0,2.0,4,2.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,6,3,2,1,5,4,2,5,4,1,6,3,1,5,6,2,3,4,9.0,9.0,7.0,8.0,7.0,2,3,4,5,1,1,7.0,8.0,8.0,,,,8.0,8.0,10-14
2458,179,6.0,8,1,184.0,0,0.38,34.0,16.67,16.67,16.67,16.67,16.67,16.67,1,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,5,6,4,1,3,5,6,2,1,4,3,2,6,5,8.0,10.0,6.0,8.0,10.0,5,4,2,3,1,0,3.0,7.0,6.0,4.0,6.0,7.0,2.0,5.0,0-4
2459,179,6.0,8,2,185.0,0,0.41,25.0,16.98,15.09,16.98,16.98,18.87,15.09,1,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,3,4,6,5,4,1,3,5,6,2,1,4,3,2,6,5,8.0,10.0,6.0,8.0,10.0,3,2,4,1,5,0,4.0,6.0,6.0,5.0,6.0,6.0,2.0,5.0,5-9
2460,179,6.0,8,3,186.0,0,0.36,24.0,19.44,19.44,22.22,16.67,11.11,11.11,1,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,6,5,5,1,3,4,6,2,2,4,3,1,5,6,8.0,10.0,6.0,8.0,10.0,1,4,2,3,5,0,4.0,8.0,7.0,6.0,6.0,7.0,3.0,5.0,5-9
2461,179,6.0,8,4,187.0,0,0.41,26.0,16.98,16.98,18.87,16.98,13.21,16.98,1,7.0,7.0,7.0,8.0,,,7.0,9.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,6,5,4,1,3,5,6,2,1,4,3,2,5,6,8.0,10.0,6.0,8.0,10.0,3,2,5,1,4,0,4.0,8.0,7.0,6.0,6.0,7.0,3.0,5.0,0-4
2462,179,6.0,8,5,188.0,0,0.46,21.0,15.56,11.11,22.22,15.56,20.0,15.56,0,7.0,6.0,6.0,6.0,5.0,6.0,3.0,1.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,3,4,5,6,4,1,3,5,6,2,1,4,3,2,5,6,8.0,10.0,6.0,8.0,10.0,1,5,2,4,3,0,4.0,8.0,7.0,6.0,7.0,6.0,3.0,5.0,5-9
2463,179,6.0,8,6,189.0,0,0.13,27.0,16.98,16.98,16.98,16.98,16.98,15.09,0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,5,6,5,1,3,4,6,2,1,4,3,2,5,6,8.0,10.0,6.0,8.0,10.0,2,4,1,3,5,0,4.0,8.0,7.0,5.0,7.0,7.0,5.0,5.0,0-4
2464,179,6.0,8,7,190.0,1,0.22,25.0,15.56,20.0,20.0,20.0,13.33,11.11,1,10.0,8.0,10.0,9.0,9.0,5.0,9.0,5.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,6,5,4,1,3,5,6,2,1,4,3,2,5,6,8.0,10.0,6.0,8.0,10.0,3,4,5,1,2,1,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5-9
2465,179,6.0,8,8,191.0,0,0.45,28.0,20.45,20.45,20.45,18.18,18.18,2.27,1,8.0,8.0,9.0,8.0,8.0,6.0,7.0,6.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,3,4,5,6,5,1,3,4,6,2,1,4,3,2,6,5,8.0,10.0,6.0,8.0,10.0,5,3,4,2,1,0,4.0,7.0,6.0,4.0,6.0,5.0,4.0,5.0,0-4
2466,179,6.0,8,9,192.0,0,-0.02,24.0,19.57,19.57,15.22,17.39,15.22,13.04,1,7.0,7.0,8.0,8.0,6.0,4.0,7.0,9.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,5,6,4,1,3,5,6,2,1,4,3,2,6,5,8.0,10.0,6.0,8.0,10.0,3,5,1,2,4,0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5-9
2467,179,6.0,8,10,193.0,0,0.41,25.0,20.93,16.28,23.26,16.28,11.63,11.63,1,9.0,9.0,9.0,8.0,8.0,8.0,9.0,6.0,30.0,1.0,1.0,6,3.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,2,1,4,3,6,5,4,1,3,5,6,2,1,4,3,2,6,5,8.0,10.0,6.0,8.0,10.0,1,4,3,2,5,0,5.0,7.0,7.0,8.0,8.0,7.0,5.0,5.0,5-9
2468,180,7.0,8,1,184.0,1,0.24,34.0,16.67,16.67,16.67,16.67,16.67,16.67,1,10.0,9.0,8.0,8.0,9.0,9.0,6.0,6.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,3,2,1,6,4,1,2,5,3,6,4,2,3,5,1,6,4,9.0,9.0,10.0,9.0,9.0,4,5,1,2,3,1,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,10-14
2469,180,7.0,8,2,185.0,0,0.16,25.0,16.98,15.09,16.98,16.98,18.87,15.09,1,9.0,10.0,8.0,8.0,8.0,5.0,9.0,10.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,3,2,1,6,4,2,1,5,3,6,4,3,2,5,1,6,4,9.0,9.0,10.0,9.0,9.0,2,3,1,5,4,0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0-4
2470,180,7.0,8,3,186.0,0,0.34,24.0,19.44,19.44,22.22,16.67,11.11,11.11,1,7.0,7.0,,,,,6.0,6.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,2,4,1,6,3,1,2,5,4,6,3,3,2,6,1,5,4,9.0,9.0,10.0,9.0,9.0,3,5,1,4,2,0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,7.0,0-4
2471,180,7.0,8,4,187.0,0,-0.4,26.0,16.98,16.98,18.87,16.98,13.21,16.98,1,,,7.0,7.0,,,7.0,9.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,2,4,1,6,3,1,2,5,3,6,4,3,2,6,1,5,4,9.0,9.0,10.0,9.0,9.0,2,3,4,5,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0-4
2472,180,7.0,8,5,188.0,0,-0.07,21.0,15.56,11.11,22.22,15.56,20.0,15.56,1,8.0,8.0,5.0,8.0,5.0,8.0,6.0,2.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,4,2,1,6,3,2,1,5,3,6,4,3,2,6,1,5,4,9.0,9.0,10.0,9.0,9.0,4,1,3,5,2,0,7.0,8.0,8.0,7.0,8.0,5.0,7.0,7.0,0-4
2473,180,7.0,8,6,189.0,0,-0.27,27.0,16.98,16.98,16.98,16.98,16.98,15.09,0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,7.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,2,4,1,6,3,1,2,5,4,6,3,3,2,6,1,5,4,9.0,9.0,10.0,9.0,9.0,3,4,5,2,1,0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,0-4
2474,180,7.0,8,7,190.0,0,0.13,25.0,15.56,20.0,20.0,20.0,13.33,11.11,1,7.0,5.0,7.0,7.0,,,6.0,4.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,4,3,1,6,2,2,1,5,3,6,4,2,3,5,1,6,4,9.0,9.0,10.0,9.0,9.0,4,2,3,1,5,0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,0-4
2475,180,7.0,8,8,191.0,0,0.13,28.0,20.45,20.45,20.45,18.18,18.18,2.27,1,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,2,3,1,6,4,2,1,5,3,6,4,2,3,6,1,5,4,9.0,9.0,10.0,9.0,9.0,1,5,3,2,4,0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,0-4
2476,180,7.0,8,9,192.0,1,0.02,24.0,19.57,19.57,15.22,17.39,15.22,13.04,1,7.0,7.0,8.0,8.0,6.0,4.0,7.0,7.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,4,3,1,6,2,1,2,5,3,6,4,2,3,5,1,6,4,9.0,9.0,10.0,9.0,9.0,4,3,1,2,5,1,9.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,0-4
2477,180,7.0,8,10,193.0,0,0.15,25.0,20.93,16.28,23.26,16.28,11.63,11.63,1,7.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,24.0,2.0,6.0,4,2.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,5,2,4,1,6,3,1,2,5,4,6,3,3,2,6,1,5,4,9.0,9.0,10.0,9.0,9.0,1,4,5,3,2,0,7.0,7.0,7.0,8.0,6.0,5.0,6.0,6.0,0-4
2478,181,8.0,8,1,184.0,0,0.43,34.0,16.67,16.67,16.67,16.67,16.67,16.67,0,10.0,10.0,10.0,8.0,10.0,9.0,9.0,6.0,22.0,8.0,1.0,5,5.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,5,1,2,3,4,6,3,5,6,2,4,1,1,6,3,2,4,5,9.0,9.0,9.0,9.0,9.0,5,2,3,1,4,1,8.0,9.0,8.0,9.0,10.0,7.0,7.0,7.0,10-14
2479,181,8.0,8,2,185.0,1,0.62,25.0,16.98,15.09,16.98,16.98,18.87,15.09,1,9.0,10.0,8.0,8.0,8.0,5.0,9.0,10.0,22.0,8.0,1.0,5,5.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,5,1,2,3,4,6,1,6,5,3,4,2,1,6,5,2,4,3,9.0,9.0,9.0,9.0,9.0,4,5,2,3,1,1,6.0,8.0,9.0,6.0,10.0,6.0,6.0,6.0,0-4
2480,181,8.0,8,3,186.0,1,0.44,24.0,19.44,19.44,22.22,16.67,11.11,11.11,1,6.0,8.0,8.0,,8.0,,5.0,4.0,22.0,8.0,1.0,5,5.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,5,2,1,4,3,6,3,5,6,2,4,1,2,6,5,1,4,3,9.0,9.0,9.0,9.0,9.0,3,4,5,2,1,1,8.0,8.0,9.0,7.0,9.0,7.0,7.0,7.0,0-4
2481,181,8.0,8,4,187.0,0,0.38,26.0,16.98,16.98,18.87,16.98,13.21,16.98,0,,,,,,,,,22.0,8.0,1.0,5,5.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,5,1,2,3,4,6,1,5,6,2,4,3,2,6,3,1,4,5,9.0,9.0,9.0,9.0,9.0,3,1,2,5,4,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0-4
2482,181,8.0,8,5,188.0,0,0.4,21.0,15.56,11.11,22.22,15.56,20.0,15.56,1,6.0,7.0,5.0,6.0,2.0,5.0,3.0,2.0,22.0,8.0,1.0,5,5.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,5,2,1,3,4,6,1,5,6,2,4,3,2,6,3,1,5,4,9.0,9.0,9.0,9.0,9.0,2,3,4,1,5,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0-4
