,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
365,0,-0.38,28.0,25.0,15.0,25.0,15.0,0.0,20.0,1,9.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,3,2,5,6,8.0,8.0,9.0,8.0,9.0,0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,4.0
366,0,-0.34,26.0,20.0,35.0,20.0,10.0,10.0,5.0,1,9.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,2,3,5,6,8.0,8.0,9.0,8.0,9.0,0,9.0,6.0,7.0,7.0,6.0,5.0,7.0,4.0
367,0,-0.27,30.0,20.0,20.0,25.0,25.0,5.0,5.0,1,7.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,3,2,5,6,8.0,8.0,9.0,8.0,9.0,0,2.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0
371,0,-0.35,23.0,25.0,10.0,35.0,15.0,0.0,15.0,1,7.0,7.0,7.0,4.0,5.0,5.0,6.0,5.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,5,2,3,4,6,8.0,8.0,9.0,8.0,9.0,0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0
372,0,0.03,21.0,15.0,20.0,15.0,30.0,5.0,15.0,1,8.0,8.0,8.0,6.0,7.0,5.0,7.0,2.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,2,3,5,6,8.0,8.0,9.0,8.0,9.0,0,3.0,8.0,8.0,5.0,5.0,5.0,6.0,4.0
373,0,0.4,28.0,40.0,15.0,20.0,10.0,5.0,10.0,1,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,5,3,2,4,6,8.0,8.0,9.0,8.0,9.0,0,7.0,7.0,7.0,6.0,6.0,6.0,6.5,6.0
374,0,0.26,28.0,40.0,20.0,20.0,20.0,0.0,0.0,1,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,2,3,5,6,8.0,8.0,9.0,8.0,9.0,0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0
375,1,-0.32,23.0,20.0,25.0,25.0,10.0,10.0,10.0,1,8.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,24.0,8.0,1.0,4.0,3.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,1,4,3,2,5,6,8.0,8.0,9.0,8.0,9.0,1,9.0,8.0,7.0,10.0,9.0,8.0,8.5,9.0
379,0,-0.13,24.0,25.0,35.0,30.0,10.0,0.0,0.0,0,5.0,6.0,7.0,4.0,4.0,3.0,6.0,1.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,1,4,2,6,3,5,7.0,5.0,9.0,9.0,7.0,0,5.0,7.0,7.0,6.0,9.0,5.0,5.0,3.0
380,0,-0.11,24.0,25.0,15.0,25.0,25.0,15.0,15.0,1,7.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,4,1,5,6,3,7.0,5.0,9.0,9.0,7.0,0,5.0,7.0,9.0,5.0,4.0,6.0,6.0,3.0
381,0,-0.19,28.0,25.0,15.0,25.0,15.0,0.0,20.0,1,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,3,1,6,4,5,7.0,5.0,9.0,9.0,7.0,0,8.0,8.0,9.0,5.0,9.0,6.0,8.0,5.0
383,0,0.06,30.0,20.0,20.0,25.0,25.0,5.0,5.0,1,5.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,5,1,4,3,6,7.0,5.0,9.0,9.0,7.0,0,7.0,9.0,8.0,7.0,8.0,8.0,6.0,5.0
384,0,0.52,22.0,30.0,15.0,25.0,25.0,5.0,0.0,0,5.0,6.0,8.0,5.0,8.0,3.0,4.0,3.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,3,1,6,5,4,7.0,5.0,9.0,9.0,7.0,0,7.0,8.0,7.0,9.0,6.0,4.0,7.0,2.0
385,0,0.0,25.0,20.0,20.0,20.0,20.0,5.0,15.0,1,7.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,1,4,2,3,5,6,7.0,5.0,9.0,9.0,7.0,0,6.0,8.0,9.0,9.0,6.0,6.0,7.0,5.0
387,0,-0.41,23.0,25.0,10.0,35.0,15.0,0.0,15.0,0,8.0,7.0,7.0,9.0,5.0,4.0,8.0,1.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,1,5,2,3,4,6,7.0,5.0,9.0,9.0,7.0,0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,3.0
388,0,0.17,21.0,15.0,20.0,15.0,30.0,5.0,15.0,1,6.0,7.0,7.0,7.0,6.0,5.0,7.0,3.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,4,1,5,3,6,7.0,5.0,9.0,9.0,7.0,0,4.0,7.0,6.0,6.0,9.0,4.0,5.0,3.0
389,0,0.5,28.0,40.0,15.0,20.0,10.0,5.0,10.0,1,8.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,1,5,2,4,6,3,7.0,5.0,9.0,9.0,7.0,0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0
390,0,0.19,28.0,40.0,20.0,20.0,20.0,0.0,0.0,1,7.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,1,5,2,6,3,4,7.0,5.0,9.0,9.0,7.0,0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0
391,0,0.2,23.0,20.0,25.0,25.0,10.0,10.0,10.0,0,6.0,8.0,10.0,8.0,7.0,7.0,8.0,7.0,27.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,3.0,0.0,2,3,1,6,5,4,7.0,5.0,9.0,9.0,7.0,0,8.0,8.0,7.0,9.0,7.0,5.0,7.0,3.0
392,0,-0.29,25.0,25.0,20.0,25.0,20.0,10.0,0.0,0,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,5,6,4,6.0,8.0,6.0,8.0,8.0,1,6.0,8.0,7.0,10.0,7.0,4.0,8.0,5.0
394,0,0.77,23.0,20.0,25.0,20.0,15.0,10.0,10.0,0,6.0,10.0,10.0,8.0,10.0,6.0,6.0,2.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,5,6,4,6.0,8.0,6.0,8.0,8.0,0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,3.0
395,0,0.09,24.0,25.0,35.0,30.0,10.0,0.0,0.0,0,4.0,4.0,7.0,3.0,6.0,4.0,4.0,3.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,4,6,5,6.0,8.0,6.0,8.0,8.0,1,5.0,7.0,7.0,5.0,7.0,5.0,6.0,3.0
396,0,-0.15,24.0,25.0,15.0,25.0,25.0,15.0,15.0,1,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,5,6,4,6.0,8.0,6.0,8.0,8.0,0,5.0,6.0,6.0,2.0,5.0,7.0,4.0,2.0
397,0,-0.41,28.0,25.0,15.0,25.0,15.0,0.0,20.0,0,6.0,5.0,7.0,5.0,7.0,5.0,6.0,7.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,4,6,5,6.0,8.0,6.0,8.0,8.0,0,6.0,6.0,7.0,3.0,7.0,3.0,5.0,2.0
398,0,-0.49,26.0,20.0,35.0,20.0,10.0,10.0,5.0,0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,5,6,4,6.0,8.0,6.0,8.0,8.0,0,8.0,7.0,9.0,5.0,6.0,4.0,6.0,2.0
399,0,-0.18,30.0,20.0,20.0,25.0,25.0,5.0,5.0,1,5.0,6.0,7.0,6.0,6.0,3.0,6.0,6.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,2,3,1,5,6,4,6.0,8.0,6.0,8.0,8.0,0,4.0,5.0,6.0,7.0,7.0,4.0,6.0,2.0
401,0,-0.15,25.0,20.0,20.0,20.0,20.0,5.0,15.0,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,5,6,4,6.0,8.0,6.0,8.0,8.0,0,6.0,7.0,8.0,5.0,7.0,5.0,7.0,2.0
402,0,-0.46,27.0,35.0,10.0,20.0,15.0,10.0,10.0,0,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,2,3,1,5,6,4,6.0,8.0,6.0,8.0,8.0,1,7.0,9.0,7.0,7.0,10.0,5.0,7.0,3.0
403,0,0.3,23.0,25.0,10.0,35.0,15.0,0.0,15.0,0,6.0,9.0,8.0,6.0,5.0,4.0,6.0,6.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,4,6,5,6.0,8.0,6.0,8.0,8.0,0,7.0,5.0,9.0,1.0,9.0,2.0,3.0,1.0
404,0,-0.22,21.0,15.0,20.0,15.0,30.0,5.0,15.0,0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,2,3,1,5,6,4,6.0,8.0,6.0,8.0,8.0,1,9.0,9.0,8.0,9.0,7.0,9.0,8.0,4.0
405,0,-0.24,28.0,40.0,15.0,20.0,10.0,5.0,10.0,0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,2,3,1,5,6,4,6.0,8.0,6.0,8.0,8.0,0,8.0,7.0,5.0,6.0,7.0,4.0,6.0,3.0
406,0,-0.29,28.0,40.0,20.0,20.0,20.0,0.0,0.0,0,5.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,2,3,1,5,6,4,6.0,8.0,6.0,8.0,8.0,0,5.0,6.0,5.0,5.0,6.0,8.0,5.0,2.0
407,0,-0.15,23.0,20.0,25.0,25.0,10.0,10.0,10.0,0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,30.0,8.0,6.0,6.0,1.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,4.0,0.0,1,3,2,4,6,5,6.0,8.0,6.0,8.0,8.0,0,7.0,7.0,6.0,6.0,6.0,4.0,5.0,2.0
410,0,0.35,23.0,20.0,25.0,20.0,15.0,10.0,10.0,0,6.0,9.0,7.0,6.0,6.0,3.0,5.0,6.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,2,5,1,4,3,6,7.0,7.0,7.0,7.0,8.0,0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0
412,0,-0.24,24.0,25.0,15.0,25.0,25.0,15.0,15.0,1,8.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,5,2,3,4,6,7.0,7.0,7.0,7.0,8.0,0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0
413,0,-0.05,28.0,25.0,15.0,25.0,15.0,0.0,20.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,5,2,4,3,6,7.0,7.0,7.0,7.0,8.0,0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0
415,0,0.12,30.0,20.0,20.0,25.0,25.0,5.0,5.0,1,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,5,2,3,4,6,7.0,7.0,7.0,7.0,8.0,0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0
416,0,0.43,22.0,30.0,15.0,25.0,25.0,5.0,0.0,1,7.0,7.0,7.0,5.0,5.0,3.0,7.0,3.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,2,5,1,4,3,6,7.0,7.0,7.0,7.0,8.0,0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0
417,1,-0.01,25.0,20.0,20.0,20.0,20.0,5.0,15.0,1,8.0,8.0,7.0,6.0,7.0,6.0,6.0,9.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,6,2,3,4,5,7.0,7.0,7.0,7.0,8.0,1,7.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0
419,0,-0.19,23.0,25.0,10.0,35.0,15.0,0.0,15.0,0,6.0,6.0,8.0,2.0,8.0,1.0,6.0,4.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,5,2,3,4,6,7.0,7.0,7.0,7.0,8.0,0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0
420,0,0.35,21.0,15.0,20.0,15.0,30.0,5.0,15.0,0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,6,2,3,4,5,7.0,7.0,7.0,7.0,8.0,0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0
421,0,0.24,28.0,40.0,15.0,20.0,10.0,5.0,10.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,5,2,4,3,6,7.0,7.0,7.0,7.0,8.0,0,5.0,4.0,6.0,3.0,7.0,3.0,5.0,4.0
422,0,0.16,28.0,40.0,20.0,20.0,20.0,0.0,0.0,1,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,1,6,2,4,3,5,7.0,7.0,7.0,7.0,8.0,0,4.0,6.0,6.0,5.0,7.0,3.0,5.0,4.0
423,0,0.5,23.0,20.0,25.0,25.0,10.0,10.0,10.0,1,8.0,9.0,10.0,9.0,10.0,9.0,10.0,10.0,21.0,2.0,1.0,6.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,2,5,1,3,4,6,7.0,7.0,7.0,7.0,8.0,0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0
424,0,-0.25,25.0,25.0,20.0,25.0,20.0,10.0,0.0,0,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,1,6.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0
426,0,0.19,23.0,20.0,25.0,20.0,15.0,10.0,10.0,0,3.0,8.0,7.0,7.0,10.0,4.0,4.0,1.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,6.0
427,0,0.26,24.0,25.0,35.0,30.0,10.0,0.0,0.0,1,7.0,4.0,7.0,3.0,7.0,5.0,5.0,1.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0
429,1,-0.01,28.0,25.0,15.0,25.0,15.0,0.0,20.0,1,8.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,1,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0
430,1,0.01,26.0,20.0,35.0,20.0,10.0,10.0,5.0,1,8.0,8.0,8.0,6.0,9.0,8.0,8.0,5.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,1,8.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0
431,0,-0.21,30.0,20.0,20.0,25.0,25.0,5.0,5.0,1,7.0,5.0,6.0,5.0,6.0,4.0,6.0,3.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,0,5.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0
432,0,0.45,22.0,30.0,15.0,25.0,25.0,5.0,0.0,0,7.0,7.0,8.0,5.0,5.0,4.0,6.0,6.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,1,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0
433,1,0.18,25.0,20.0,20.0,20.0,20.0,5.0,15.0,1,8.0,8.0,10.0,5.0,6.0,5.0,7.0,4.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,1,7.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0
435,0,0.09,23.0,25.0,10.0,35.0,15.0,0.0,15.0,0,8.0,4.0,8.0,1.0,7.0,1.0,3.0,2.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,1,8.0,8.0,6.0,6.0,7.0,6.0,7.0,5.0
436,0,0.43,21.0,15.0,20.0,15.0,30.0,5.0,15.0,1,7.0,7.0,8.0,6.0,6.0,5.0,6.0,4.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,0,6.0,7.0,10.0,7.0,7.0,9.0,7.0,8.0
437,1,-0.2,28.0,40.0,15.0,20.0,10.0,5.0,10.0,1,8.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,1,2,3,5,6,8.0,9.0,9.0,9.0,7.0,1,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0
438,0,-0.29,28.0,40.0,20.0,20.0,20.0,0.0,0.0,1,8.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,8.0
439,0,0.33,23.0,20.0,25.0,25.0,10.0,10.0,10.0,1,8.0,8.0,8.0,9.0,9.0,8.0,8.0,5.0,25.0,7.0,1.0,6.0,3.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,4,2,1,3,5,6,8.0,9.0,9.0,9.0,7.0,0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0
440,0,-0.04,25.0,25.0,20.0,25.0,20.0,10.0,0.0,0,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0,26.0,8.0,2.0,5.0,2.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,2,1,3,4,5,6,8.0,7.0,8.0,8.0,6.0,0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,5.0
443,0,0.05,24.0,25.0,35.0,30.0,10.0,0.0,0.0,1,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,26.0,8.0,2.0,5.0,2.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,3,1,2,5,4,6,8.0,7.0,8.0,8.0,6.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
